case_id,family_id,profile_id,session_scope_id,session_started_at,first_message_at,last_message_at,technical_duration_min,messages_total,user_messages,assistant_messages,average_message_length_chars,detected_category,detected_stage,primary_state,emotional_intensity,caregiver_capacity,response_mode,usefulness_score,applied_successfully,followup_needed,records_same_start_minute,timestamp_source
78dfc5ee-244d-494f-ba21-d143385ea850,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_07,2026-05-06 22:34:00,2026-05-06 22:35:00,2026-05-06 22:38:00,3.0,4,2,2,78.5,disfuncion_ejecutiva,reception_containment,executive_dysfunction,0.687,0.718,system_response,0.553,True,False,1,registro_operacional_suministrado
22250233-a940-4009-ad70-01c7b00f380c,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_08,2026-05-31 09:57:00,2026-05-31 09:58:00,2026-05-31 10:09:00,11.0,12,6,6,72.66666666666667,sobrecarga_cuidador,adaptive_intervention,burnout,0.837,0.306,system_response,0.846,True,False,1,registro_operacional_suministrado
03e1d691-d58e-4c24-a47c-4a39c6c0a89f,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_09,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:10:00,9.0,10,5,5,74.8,apoyo_general,case_learning,emotional_dysregulation,0.878,0.278,reuse_response_memory,0.756,True,False,550,registro_operacional_suministrado
2c46cb4d-5f17-4a06-bee8-265ba539b47a,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_10,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:04:00,3.0,4,2,2,83.0,crisis_activa,closure_continuity,emotional_dysregulation,0.776,0.756,reuse_response_memory,0.738,True,False,501,registro_operacional_suministrado
6cf72f27-4d04-4e65-9d71-b6fd5da92aed,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_11,2026-05-28 23:00:00,2026-05-28 23:01:00,2026-05-28 23:14:00,13.0,14,7,7,69.35714285714286,crisis_activa,focus_clarification,shutdown,0.807,0.18,reuse_response_memory,0.727,True,False,31,registro_operacional_suministrado
c9fe2938-5111-443d-8558-1098c3d71805,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_12,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:02:00,1.0,2,1,1,75.0,sueno_regulacion,case_learning,sleep_disruption,0.689,0.613,reuse_response_memory,0.301,False,False,526,registro_operacional_suministrado
42690223-7b51-468a-9586-172f3a463653,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_13,2026-05-30 02:00:00,2026-05-30 02:01:00,2026-05-30 02:16:00,15.0,16,8,8,73.0,apoyo_general,case_learning,emotional_dysregulation,0.795,0.711,llm_fallback,0.257,True,True,46,registro_operacional_suministrado
01a8874a-c01b-4b97-b42a-001a2fdb5308,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_14,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:10:00,9.0,10,5,5,76.0,sueno_regulacion,focus_clarification,general_distress,0.324,0.633,llm_fallback,0.804,True,True,473,registro_operacional_suministrado
347d36ab-a67a-40aa-b4d1-bd0da768766b,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_15,2026-05-30 02:00:00,2026-05-30 02:01:00,2026-05-30 02:04:00,3.0,4,2,2,76.0,disfuncion_ejecutiva,closure_continuity,executive_dysfunction,0.451,0.586,reuse_response_memory,0.891,True,False,46,registro_operacional_suministrado
17de8508-59dd-481b-9d67-aa613d18e396,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_16,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:12:00,11.0,12,6,6,72.0,disfuncion_ejecutiva,adaptive_intervention,executive_dysfunction,0.483,0.448,llm_fallback,0.896,True,False,473,registro_operacional_suministrado
f05e9ab7-5a9d-44d9-96ce-3ea649fcda64,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_17,2026-05-29 00:00:00,2026-05-29 00:01:00,2026-05-29 00:02:00,1.0,2,1,1,99.0,apoyo_general,adaptive_intervention,emotional_dysregulation,0.836,0.71,llm_fallback,0.912,False,True,33,registro_operacional_suministrado
f6f5c5c9-bd67-4e36-b7dc-1da10d00884a,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_18,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:10:00,9.0,10,5,5,69.4,apoyo_general,reception_containment,emotional_dysregulation,0.802,0.612,reuse_response_memory,0.937,True,True,526,registro_operacional_suministrado
875c6e23-08ef-48aa-bb89-f91f505851fd,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_19,2026-05-31 01:00:00,2026-05-31 01:01:00,2026-05-31 01:04:00,3.0,4,2,2,83.25,crisis_activa,adaptive_intervention,emotional_dysregulation,0.581,0.374,llm_fallback,0.887,True,True,70,registro_operacional_suministrado
cb3a6e62-372d-47ad-bc31-364d210f77d6,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_20,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:04:00,3.0,4,2,2,77.25,disfuncion_ejecutiva,focus_clarification,executive_dysfunction,0.779,0.344,llm_fallback,0.889,True,True,592,registro_operacional_suministrado
add86882-e93a-4602-ae8c-1ceb1e26a058,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_21,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:14:00,13.0,14,7,7,67.71428571428571,sueno_regulacion,reception_containment,general_distress,0.498,0.623,llm_fallback,0.587,False,False,550,registro_operacional_suministrado
072eef72-2593-436e-a32e-24e2ef1af8ff,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_22,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:02:00,1.0,2,1,1,81.0,sobrecarga_sensorial,case_learning,sensory_overload,0.58,0.664,reuse_response_memory,0.727,False,True,526,registro_operacional_suministrado
33a9ee5a-5f2e-4dd7-bec3-5319117c0412,d237e2ed-efc4-46b6-9b11-086add8aead9,f447bb5b-8866-4316-8e24-f47bbd6412e3,session_d237e2ed_23,2026-05-30 23:00:00,2026-05-30 23:01:00,2026-05-30 23:04:00,3.0,4,2,2,74.25,disfuncion_ejecutiva,reception_containment,general_distress,0.49,0.699,reuse_response_memory,0.865,True,False,59,registro_operacional_suministrado
5b31a577-93d0-424d-a645-f8ad92ef6267,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_01,2026-01-29 17:19:00,2026-01-29 17:20:00,2026-01-29 17:35:00,15.0,16,8,8,67.4375,crisis_activa,case_learning,meltdown,0.932,0.293,reuse_response_memory,0.546,False,False,1,registro_operacional_suministrado
d3316ff2-e267-48d4-a564-35f93dd7e16d,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_02,2026-05-16 09:46:00,2026-05-16 09:47:00,2026-05-16 10:02:00,15.0,16,8,8,77.375,sobrecarga_sensorial,closure_continuity,shutdown,0.596,0.312,system_response,0.607,True,False,1,registro_operacional_suministrado
099e61ca-1ba7-4d98-bcaa-32b97eb8daaf,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_03,2026-05-20 13:46:00,2026-05-20 13:47:00,2026-05-20 13:48:00,1.0,2,1,1,85.5,transicion_rigidez,case_learning,shutdown,0.867,0.316,llm_fallback,0.379,False,True,1,registro_operacional_suministrado
91597206-e6c6-4f20-b81a-680e0914b0d0,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_04,2026-05-22 18:46:00,2026-05-22 18:47:00,2026-05-22 18:48:00,1.0,2,1,1,86.0,crisis_activa,closure_continuity,shutdown,0.807,0.247,llm_fallback,0.828,False,False,1,registro_operacional_suministrado
e935ecc5-3e48-4a02-8728-1415ac80ba0a,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_05,2026-05-24 19:46:00,2026-05-24 19:47:00,2026-05-24 19:48:00,1.0,2,1,1,87.0,apoyo_general,closure_continuity,emotional_dysregulation,0.711,0.433,system_response,0.612,True,True,1,registro_operacional_suministrado
67204e17-6e9e-427a-bd31-25cc66e4982d,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_06,2026-05-28 22:46:00,2026-05-28 22:47:00,2026-05-28 22:58:00,11.0,12,6,6,70.08333333333333,sobrecarga_cuidador,reception_containment,burnout,0.85,0.292,system_response,0.389,False,False,2,registro_operacional_suministrado
08ae849e-d957-4d00-aba2-2f6236428d05,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_07,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:04:00,3.0,4,2,2,65.75,sueno_regulacion,adaptive_intervention,general_distress,0.3,0.361,reuse_response_memory,0.86,True,False,592,registro_operacional_suministrado
6b9ae6a2-7d2d-4294-8ef1-10346b992e2e,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_08,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:16:00,15.0,16,8,8,63.0,apoyo_general,adaptive_intervention,emotional_dysregulation,0.869,0.415,reuse_response_memory,0.637,False,True,514,registro_operacional_suministrado
d4e93bca-671e-4c54-909b-6ef4e0b55937,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_09,2026-05-31 01:00:00,2026-05-31 01:01:00,2026-05-31 01:04:00,3.0,4,2,2,85.75,crisis_activa,focus_clarification,meltdown,0.84,0.328,reuse_response_memory,0.815,True,True,70,registro_operacional_suministrado
25b8f282-2648-4ef0-ba08-d412998d7095,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_10,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:04:00,3.0,4,2,2,82.25,apoyo_general,adaptive_intervention,emotional_dysregulation,0.774,0.43,llm_fallback,0.327,False,False,473,registro_operacional_suministrado
93724822-8e8d-4b35-9253-5af18e397ff4,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_11,2026-05-29 02:00:00,2026-05-29 02:01:00,2026-05-29 02:16:00,15.0,16,8,8,67.25,crisis_activa,adaptive_intervention,emotional_dysregulation,0.762,0.4,reuse_response_memory,0.633,True,False,23,registro_operacional_suministrado
11c50201-7a02-4da5-b27b-cde9c1ab9f58,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_12,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:02:00,1.0,2,1,1,81.5,crisis_activa,closure_continuity,shutdown,0.725,0.383,reuse_response_memory,0.886,True,True,501,registro_operacional_suministrado
a57f47dc-743f-4989-87a4-8c181e92b8b4,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_13,2026-05-27 23:00:00,2026-05-27 23:01:00,2026-05-27 23:04:00,3.0,4,2,2,71.25,disfuncion_ejecutiva,adaptive_intervention,general_distress,0.312,0.436,system_response,0.628,True,False,15,registro_operacional_suministrado
30b0513e-689e-47f3-a334-7c320240c533,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_14,2026-05-29 00:00:00,2026-05-29 00:01:00,2026-05-29 00:04:00,3.0,4,2,2,75.75,apoyo_general,case_learning,executive_dysfunction,0.452,0.502,system_response,0.257,True,False,33,registro_operacional_suministrado
afbc9c1c-33c1-4c4c-bd1c-9ced33bab942,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_15,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:02:00,1.0,2,1,1,97.0,crisis_activa,case_learning,emotional_dysregulation,0.718,0.368,reuse_response_memory,0.747,True,True,550,registro_operacional_suministrado
aba0da8a-a66b-4017-8c68-39f060cdac74,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_16,2026-05-28 21:00:00,2026-05-28 21:01:00,2026-05-28 21:10:00,9.0,10,5,5,72.3,disfuncion_ejecutiva,reception_containment,general_distress,0.641,0.766,llm_fallback,0.433,False,False,526,registro_operacional_suministrado
ca44957c-cf5a-4461-a7ce-e57e9b8bf154,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_17,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:04:00,3.0,4,2,2,90.0,sobrecarga_sensorial,focus_clarification,shutdown,0.841,0.218,system_response,0.722,False,True,514,registro_operacional_suministrado
ddbd1b8b-703f-4aa0-a74c-eaa0a40e976d,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_18,2026-05-30 23:00:00,2026-05-30 23:01:00,2026-05-30 23:02:00,1.0,2,1,1,87.0,apoyo_general,adaptive_intervention,emotional_dysregulation,0.667,0.763,reuse_response_memory,0.63,False,False,59,registro_operacional_suministrado
c09dd15c-4186-4659-9f77-b157daf2a749,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_19,2026-05-29 21:00:00,2026-05-29 21:01:00,2026-05-29 21:12:00,11.0,12,6,6,73.58333333333333,apoyo_general,adaptive_intervention,executive_dysfunction,0.554,0.614,llm_fallback,0.642,True,False,514,registro_operacional_suministrado
548992a8-d668-4ffb-b8a6-5ba32918147b,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_20,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:14:00,13.0,14,7,7,68.35714285714286,crisis_activa,adaptive_intervention,meltdown,0.875,0.283,reuse_response_memory,0.244,True,False,592,registro_operacional_suministrado
7aa529d8-e649-4197-a31e-93f8fc08d8bb,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_21,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:12:00,11.0,12,6,6,72.25,crisis_activa,case_learning,meltdown,0.786,0.16,system_response,0.808,True,False,592,registro_operacional_suministrado
9a493d2d-b503-4b98-b04d-b88ad9399345,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_22,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:04:00,3.0,4,2,2,85.0,sobrecarga_cuidador,adaptive_intervention,parental_fatigue,0.427,0.161,reuse_response_memory,0.55,True,True,550,registro_operacional_suministrado
0b8683a6-d6ec-4c56-b1db-af6c915715b0,37194d96-5178-465a-a5a5-e41a8510add7,6a60a771-9c92-4f4b-b983-5d608677729d,session_37194d96_23,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:04:00,3.0,4,2,2,69.5,sobrecarga_cuidador,reception_containment,parental_fatigue,0.714,0.155,system_response,0.789,True,True,550,registro_operacional_suministrado
79d687f8-7db7-483a-a703-54b4b9129f8f,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_01,2026-01-23 20:52:00,2026-01-23 20:53:00,2026-01-23 21:06:00,13.0,14,7,7,70.0,sobrecarga_cuidador,case_learning,general_distress,0.402,0.435,llm_fallback,0.936,True,False,1,registro_operacional_suministrado
81ba419d-30ce-4c9c-b266-7ebcd61cb9e5,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_02,2026-03-31 15:27:00,2026-03-31 15:28:00,2026-03-31 15:37:00,9.0,10,5,5,70.1,sueno_regulacion,adaptive_intervention,general_distress,0.478,0.646,reuse_response_memory,0.682,True,False,1,registro_operacional_suministrado
b66b1d69-7d45-4fb0-9a4d-b28d6d44e796,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_03,2026-04-04 17:27:00,2026-04-04 17:28:00,2026-04-04 17:31:00,3.0,4,2,2,81.75,sueno_regulacion,reception_containment,general_distress,0.465,0.287,llm_fallback,0.704,True,True,1,registro_operacional_suministrado
500fa3d1-e32c-405a-bdba-4787a50bb132,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_04,2026-04-08 19:27:00,2026-04-08 19:28:00,2026-04-08 19:29:00,1.0,2,1,1,100.5,apoyo_general,case_learning,executive_dysfunction,0.553,0.469,reuse_response_memory,0.605,False,False,1,registro_operacional_suministrado
6ac63dee-ca99-480f-bc4b-87c70f9ee506,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_05,2026-04-11 22:27:00,2026-04-11 22:28:00,2026-04-11 22:31:00,3.0,4,2,2,76.75,sueno_regulacion,reception_containment,general_distress,0.578,0.499,system_response,0.776,True,False,1,registro_operacional_suministrado
a9a0f283-091b-4936-81f1-2cc7ed65d365,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_06,2026-04-16 23:27:00,2026-04-16 23:28:00,2026-04-16 23:41:00,13.0,14,7,7,73.64285714285714,sobrecarga_cuidador,reception_containment,general_distress,0.287,0.347,reuse_response_memory,0.596,True,True,1,registro_operacional_suministrado
b49bea9e-ee10-4034-8f1c-c6af2086400d,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_07,2026-04-22 02:27:00,2026-04-22 02:28:00,2026-04-22 02:29:00,1.0,2,1,1,85.0,crisis_activa,reception_containment,emotional_dysregulation,0.827,0.269,reuse_response_memory,0.791,True,True,1,registro_operacional_suministrado
f85f0324-8e6d-437a-8b0d-5607c3cb3297,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_08,2026-04-24 06:27:00,2026-04-24 06:28:00,2026-04-24 06:29:00,1.0,2,1,1,82.5,sobrecarga_cuidador,reception_containment,burnout,0.889,0.132,reuse_response_memory,0.559,True,False,1,registro_operacional_suministrado
b79c03ab-21f2-4a19-80bd-4577544ad2ce,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_09,2026-04-29 08:27:00,2026-04-29 08:28:00,2026-04-29 08:29:00,1.0,2,1,1,75.0,apoyo_general,focus_clarification,emotional_dysregulation,0.743,0.31,system_response,0.815,True,False,1,registro_operacional_suministrado
6eabb579-6d99-40da-a73e-0f94a0c6fec0,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_10,2026-05-04 13:27:00,2026-05-04 13:28:00,2026-05-04 13:31:00,3.0,4,2,2,77.75,sobrecarga_cuidador,closure_continuity,burnout,0.91,0.176,reuse_response_memory,0.862,True,False,2,registro_operacional_suministrado
1f4009f4-d9c9-4970-bbd9-83824a25b812,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_11,2026-05-07 15:27:00,2026-05-07 15:28:00,2026-05-07 15:37:00,9.0,10,5,5,80.5,transicion_rigidez,closure_continuity,sensory_overload,0.846,0.751,system_response,0.916,True,True,1,registro_operacional_suministrado
51cf7e1c-498d-4be3-a7b4-85766ca5039f,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_12,2026-05-11 17:27:00,2026-05-11 17:28:00,2026-05-11 17:31:00,3.0,4,2,2,79.0,crisis_activa,reception_containment,shutdown,0.626,0.238,system_response,0.861,False,True,2,registro_operacional_suministrado
e44f580a-a7f3-46e7-84cb-4c1a6289506d,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_13,2026-05-14 19:27:00,2026-05-14 19:28:00,2026-05-14 19:31:00,3.0,4,2,2,69.5,apoyo_general,adaptive_intervention,general_distress,0.428,0.277,system_response,0.575,False,False,1,registro_operacional_suministrado
a32774f5-768c-4755-a5b7-0a119d3fde84,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_14,2026-05-15 19:27:00,2026-05-15 19:28:00,2026-05-15 19:31:00,3.0,4,2,2,78.5,transicion_rigidez,closure_continuity,shutdown,0.687,0.282,llm_fallback,0.851,True,True,1,registro_operacional_suministrado
8bbc5472-ebb4-473d-a360-41b717ab7e7b,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_15,2026-05-19 00:27:00,2026-05-19 00:28:00,2026-05-19 00:29:00,1.0,2,1,1,99.5,crisis_activa,reception_containment,emotional_dysregulation,0.785,0.687,system_response,0.756,True,False,1,registro_operacional_suministrado
7a5ca45f-519a-45e9-b239-157e2aa8b8ed,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_16,2026-05-24 03:27:00,2026-05-24 03:28:00,2026-05-24 03:39:00,11.0,12,6,6,67.41666666666667,sueno_regulacion,adaptive_intervention,sleep_disruption,0.697,0.321,system_response,0.345,True,True,1,registro_operacional_suministrado
fcba503d-d354-4415-8ff1-36fa73246f2e,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_17,2026-05-25 08:27:00,2026-05-25 08:28:00,2026-05-25 08:39:00,11.0,12,6,6,74.25,apoyo_general,closure_continuity,emotional_dysregulation,0.839,0.633,system_response,0.853,True,True,1,registro_operacional_suministrado
23e3ad81-73b0-4a65-b6e3-d6d9b5126f8a,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_18,2026-05-29 10:27:00,2026-05-29 10:28:00,2026-05-29 10:31:00,3.0,4,2,2,77.5,sobrecarga_cuidador,adaptive_intervention,burnout,0.885,0.252,reuse_response_memory,0.667,True,True,1,registro_operacional_suministrado
ba8dbb67-d149-4f66-ae14-dc066628dd24,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_19,2026-05-26 21:00:00,2026-05-26 21:01:00,2026-05-26 21:14:00,13.0,14,7,7,65.35714285714286,apoyo_general,case_learning,emotional_dysregulation,0.611,0.358,llm_fallback,0.522,False,True,501,registro_operacional_suministrado
de233a02-f945-46c7-bbb9-1d348377ffbd,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_20,2026-05-27 21:00:00,2026-05-27 21:01:00,2026-05-27 21:02:00,1.0,2,1,1,87.0,apoyo_general,focus_clarification,emotional_dysregulation,0.825,0.718,reuse_response_memory,0.91,False,False,473,registro_operacional_suministrado
53b9c74e-f071-4b85-81f0-dffa6f680c26,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_21,2026-05-28 23:00:00,2026-05-28 23:01:00,2026-05-28 23:10:00,9.0,10,5,5,66.5,apoyo_general,adaptive_intervention,general_distress,0.454,0.359,llm_fallback,0.727,True,False,31,registro_operacional_suministrado
41eb05b8-c12a-43fe-bf52-9afd26f8b177,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_22,2026-05-30 21:00:00,2026-05-30 21:01:00,2026-05-30 21:02:00,1.0,2,1,1,88.0,sobrecarga_cuidador,closure_continuity,burnout,0.94,0.317,reuse_response_memory,0.716,False,False,592,registro_operacional_suministrado
4f98a664-fe45-4fe8-bf6f-9a3fd8d8b7cc,4aea8578-f11f-4cda-befa-c49409b9e347,531cf2cb-7ee1-48e4-9f79-fbebdcc77f1c,session_4aea8578_23,2026-05-31 21:00:00,2026-05-31 21:01:00,2026-05-31 21:04:00,3.0,4,2,2,78.5,disfuncion_ejecutiva,closure_continuity,general_distress,0.553,0.716,system_response,0.908,True,False,550,registro_operacional_suministrado
2bb354c1-a2c5-4c3e-8b55-564a3e92233c,3717bc84-1ee6-4e63-97b9-0f0a22be0a3a,6f84939c-0c31-4a2d-9993-0cefd2d2096f,session_3717bc84_01,2026-04-19 18:08:00,2026-04-19 18:09:00,2026-04-19 18:18:00,9.0,10,5,5,77.8,crisis_activa,case_learning,shutdown,0.613,0.216,reuse_response_memory,0.898,True,False,1,registro_operacional_suministrado
